Date_and_Time;In_Motorcycle;In_Car;In_BusTruck;In_Total;In_PCE;In_Velocity;In_VCRatio;Out_Motorcycle;Out_Car;Out_BusTruck;Out_Total;Out_PCE;Out_Velocity;Out_VCRatio;Total_Motorcycle;Total_Car;Total_BusTruck;Total_Total;Total_PCE;Total_Velocity;Total_VCRatio
2023-10-23 18:00;3.243;1.115;73;4.431;2.021;30,0;0,28 ;3.092;971;78;4.141;1.845;28,5;0,26 ;6.335;2.086;151;8.572;3.866;29,2;0,27 
2023-10-23 19:00;2.737;1.133;89;3.959;1.933;29,8;0,27 ;2.499;854;67;3.420;1.566;32,7;0,22 ;5.236;1.987;156;7.379;3.499;31,3;0,25 
2023-10-23 20:00;2.171;887;72;3.130;1.523;30,1;0,21 ;1.809;633;56;2.498;1.158;36,1;0,16 ;3.980;1.520;128;5.628;2.681;33,0;0,19 
2023-10-23 21:00;2.105;962;66;3.133;1.574;29,1;0,22 ;1.467;856;39;2.362;1.273;34,3;0,18 ;3.572;1.818;105;5.495;2.848;31,6;0,20 
2023-10-23 22:00;2.196;757;45;2.998;1.365;30,5;0,19 ;1.275;614;25;1.914;965;38,4;0,14 ;3.471;1.371;70;4.912;2.330;34,5;0,16 
2023-10-23 23:00;1.415;448;29;1.892;839;32,3;0,12 ;709;440;8;1.157;628;41,1;0,09 ;2.124;888;37;3.049;1.467;36,7;0,10 
2023-10-24 00:00;841;297;22;1.160;536;35,6;0,08 ;467;322;16;805;460;44,6;0,06 ;1.308;619;38;1.965;995;40,1;0,07 
2023-10-24 01:00;566;220;21;807;389;34,3;0,05 ;223;225;8;456;291;45,6;0,04 ;789;445;29;1.263;680;39,9;0,05 
2023-10-24 02:00;460;173;27;660;323;36,1;0,05 ;127;126;3;256;162;45,2;0,02 ;587;299;30;916;485;40,2;0,03 
2023-10-24 03:00;287;135;12;434;222;37,3;0,03 ;104;208;6;318;242;47,1;0,03 ;391;343;18;752;464;42,0;0,03 
2023-10-24 04:00;298;144;40;482;271;40,0;0,04 ;127;219;11;357;265;46,9;0,04 ;425;363;51;839;536;43,5;0,04 
2023-10-24 05:00;1.025;346;77;1.448;702;40,5;0,10 ;334;330;56;720;486;48,6;0,07 ;1.359;676;133;2.168;1.189;44,5;0,08 
2023-10-24 06:00;2.230;816;183;3.229;1.611;36,5;0,23 ;1.031;579;74;1.684;933;43,1;0,13 ;3.261;1.395;257;4.913;2.544;39,6;0,18 
2023-10-24 07:00;3.246;1.015;173;4.434;2.051;33,0;0,29 ;2.812;993;100;3.905;1.826;34,7;0,26 ;6.058;2.008;273;8.339;3.877;33,9;0,27 
2023-10-24 08:00;3.541;1.128;112;4.781;2.159;32,3;0,30 ;3.183;1.078;101;4.362;2.005;31,4;0,28 ;6.724;2.206;213;9.143;4.164;31,9;0,29 
2023-10-24 09:00;2.825;1.081;126;4.032;1.951;31,1;0,27 ;2.421;943;96;3.460;1.673;34,0;0,24 ;5.246;2.024;222;7.492;3.624;32,6;0,26 
2023-10-24 10:00;2.353;1.185;113;3.651;1.920;30,8;0,27 ;1.907;1.101;57;3.065;1.652;31,6;0,23 ;4.260;2.286;170;6.716;3.572;31,2;0,25 
2023-10-24 11:00;1.928;1.134;81;3.143;1.721;31,2;0,24 ;1.731;1.116;72;2.919;1.642;28,8;0,23 ;3.659;2.250;153;6.062;3.364;30,0;0,24 
2023-10-24 12:00;1.811;1.074;66;2.951;1.613;30,9;0,23 ;1.647;1.201;84;2.932;1.722;24,3;0,24 ;3.458;2.275;150;5.883;3.335;27,6;0,23 
2023-10-24 13:00;1.926;1.204;91;3.221;1.804;30,4;0,25 ;1.789;1.134;74;2.997;1.677;21,9;0,24 ;3.715;2.338;165;6.218;3.481;26,1;0,25 
2023-10-24 14:00;1.977;1.237;94;3.308;1.853;31,1;0,26 ;1.706;1.131;115;2.952;1.707;21,1;0,24 ;3.683;2.368;209;6.260;3.560;26,1;0,25 
2023-10-24 15:00;1.955;1.131;82;3.168;1.726;31,2;0,24 ;1.906;946;136;2.988;1.599;22,3;0,23 ;3.861;2.077;218;6.156;3.326;26,7;0,23 
2023-10-24 16:00;2.034;890;75;2.999;1.496;31,5;0,21 ;1.876;939;205;3.020;1.675;13,1;0,24 ;3.910;1.829;280;6.019;3.171;22,0;0,22 
2023-10-24 17:00;3.092;1.092;102;4.286;1.998;31,4;0,28 ;2.284;800;232;3.316;1.673;12,1;0,24 ;5.376;1.892;334;7.602;3.670;21,6;0,26 
2023-10-24 18:00;3.307;1.222;77;4.606;2.149;30,9;0,30 ;2.436;825;119;3.380;1.589;18,7;0,22 ;5.743;2.047;196;7.986;3.738;24,9;0,26 
2023-10-24 19:00;2.729;1.167;75;3.971;1.947;29,6;0,27 ;2.516;933;86;3.535;1.674;32,0;0,24 ;5.245;2.100;161;7.506;3.621;30,8;0,25 
2023-10-24 20:00;2.183;916;72;3.171;1.555;29,6;0,22 ;1.971;865;54;2.890;1.428;33,8;0,20 ;4.154;1.781;126;6.061;2.983;31,7;0,21 
2023-10-24 21:00;2.234;1.112;82;3.428;1.777;28,8;0,25 ;1.626;942;41;2.609;1.402;32,6;0,20 ;3.860;2.054;123;6.037;3.179;30,7;0,22 
2023-10-24 22:00;2.012;836;44;2.892;1.396;30,4;0,20 ;1.221;733;22;1.976;1.067;37,4;0,15 ;3.233;1.569;66;4.868;2.463;33,9;0,17 
2023-10-24 23:00;778;534;16;1.328;749;29,9;0,11 ;468;521;10;999;651;34,0;0,09 ;1.246;1.055;26;2.327;1.400;31,9;0,10 
2023-10-25 00:00;855;352;15;1.222;585;30,8;0,08 ;425;403;11;839;524;37,0;0,07 ;1.280;755;26;2.061;1.109;33,9;0,08 
2023-10-25 01:00;392;225;12;629;339;33,0;0,05 ;193;203;11;407;266;40,9;0,04 ;585;428;23;1.036;604;36,9;0,04 
2023-10-25 02:00;365;174;22;561;294;33,7;0,04 ;103;156;6;265;190;43,0;0,03 ;468;330;28;826;483;38,1;0,03 
2023-10-25 03:00;264;134;25;423;233;35,9;0,03 ;100;201;5;306;233;45,1;0,03 ;364;335;30;729;465;40,3;0,03 
2023-10-25 04:00;269;176;39;484;294;39,2;0,04 ;117;203;11;331;247;46,1;0,03 ;386;379;50;815;541;42,6;0,04 
2023-10-25 05:00;911;385;76;1.372;712;39,8;0,10 ;426;360;63;849;548;48,5;0,08 ;1.337;745;139;2.221;1.260;44,1;0,09 
2023-10-25 06:00;2.283;852;189;3.324;1.668;35,8;0,23 ;1.187;530;79;1.796;929;41,9;0,13 ;3.470;1.382;268;5.120;2.598;38,7;0,18 
2023-10-25 07:00;3.131;995;201;4.327;2.039;32,2;0,29 ;2.579;962;144;3.685;1.794;30,7;0,25 ;5.710;1.957;345;8.012;3.833;31,5;0,27 
2023-10-25 08:00;3.163;1.031;131;4.325;1.992;33,8;0,28 ;1.559;762;214;2.535;1.430;8,3;0,20 ;4.722;1.793;345;6.860;3.422;21,3;0,24 
2023-10-25 09:00;2.708;1.049;141;3.898;1.909;30,4;0,27 ;2.145;984;115;3.244;1.670;27,4;0,24 ;4.853;2.033;256;7.142;3.579;28,9;0,25 
2023-10-25 10:00;2.157;987;89;3.233;1.642;31,3;0,23 ;1.660;996;129;2.785;1.579;18,5;0,22 ;3.817;1.983;218;6.018;3.221;25,1;0,23 
2023-10-25 11:00;2.101;860;104;3.065;1.520;32,8;0,21 ;1.372;943;170;2.485;1.507;9,3;0,21 ;3.473;1.803;274;5.550;3.027;21,1;0,21 
2023-10-25 12:00;2.035;1.074;85;3.194;1.693;30,3;0,24 ;1.267;930;108;2.305;1.387;8,6;0,20 ;3.302;2.004;193;5.499;3.080;19,7;0,22 
2023-10-25 13:00;1.805;1.204;84;3.093;1.764;30,8;0,25 ;1.638;1.088;109;2.835;1.639;17,0;0,23 ;3.443;2.292;193;5.928;3.404;23,9;0,24 
2023-10-25 14:00;2.002;1.175;102;3.279;1.808;30,5;0,25 ;1.760;1.075;57;2.892;1.589;30,2;0,22 ;3.762;2.250;159;6.171;3.397;30,4;0,24 
2023-10-25 15:00;2.055;1.098;94;3.247;1.734;30,4;0,24 ;2.022;1.121;92;3.235;1.746;30,4;0,25 ;4.077;2.219;186;6.482;3.480;30,4;0,24 
2023-10-25 16:00;2.143;1.107;99;3.349;1.771;31,4;0,25 ;2.589;1.004;114;3.707;1.799;22,1;0,25 ;4.732;2.111;213;7.056;3.571;26,8;0,25 
2023-10-25 17:00;3.083;1.071;103;4.257;1.976;32,1;0,28 ;2.110;890;186;3.186;1.659;11,0;0,23 ;5.193;1.961;289;7.443;3.635;21,6;0,26 
2023-10-25 18:00;3.166;1.174;94;4.434;2.088;31,2;0,29 ;2.593;1.110;115;3.818;1.908;23,7;0,27 ;5.759;2.284;209;8.252;3.995;27,5;0,28 
2023-10-25 19:00;2.710;1.113;94;3.917;1.913;30,9;0,27 ;2.440;904;62;3.406;1.595;32,2;0,22 ;5.150;2.017;156;7.323;3.507;31,5;0,25 
2023-10-25 20:00;2.509;1.038;92;3.639;1.785;30,1;0,25 ;1.933;804;63;2.800;1.369;35,0;0,19 ;4.442;1.842;155;6.439;3.154;32,5;0,22 
2023-10-25 21:00;2.227;1.097;75;3.399;1.751;29,1;0,25 ;1.551;865;47;2.463;1.314;34,2;0,18 ;3.778;1.962;122;5.862;3.065;31,7;0,22 
2023-10-25 22:00;2.236;910;45;3.191;1.528;30,7;0,22 ;1.331;769;28;2.128;1.138;37,6;0,16 ;3.567;1.679;73;5.319;2.666;34,2;0,19 
2023-10-25 23:00;1.441;547;26;2.014;941;33,3;0,13 ;794;571;19;1.384;794;41,0;0,11 ;2.235;1.118;45;3.398;1.735;37,1;0,12 
2023-10-26 00:00;1.038;388;15;1.441;667;35,7;0,09 ;505;391;16;912;538;45,1;0,08 ;1.543;779;31;2.353;1.205;40,4;0,08 
2023-10-26 01:00;685;234;27;946;440;35,6;0,06 ;334;266;3;603;353;46,1;0,05 ;1.019;500;30;1.549;794;40,7;0,06 
2023-10-26 02:00;437;212;27;676;356;36,6;0,05 ;175;190;7;372;243;49,5;0,03 ;612;402;34;1.048;599;42,8;0,04 
2023-10-26 03:00;298;175;26;499;283;39,4;0,04 ;113;221;5;339;256;45,7;0,04 ;411;396;31;838;539;42,4;0,04 
2023-10-26 04:00;330;184;41;555;320;41,0;0,05 ;138;189;4;331;229;48,7;0,03 ;468;373;45;886;549;44,7;0,04 
2023-10-26 05:00;960;431;83;1.474;779;41,1;0,11 ;354;300;49;703;452;50,2;0,06 ;1.314;731;132;2.177;1.231;45,5;0,09 
2023-10-26 06:00;2.223;900;212;3.335;1.731;35,6;0,24 ;1.071;649;78;1.798;1.018;42,8;0,14 ;3.294;1.549;290;5.133;2.750;39,2;0,19 
2023-10-26 07:00;3.150;1.031;167;4.348;2.036;33,6;0,29 ;2.638;968;89;3.695;1.743;36,3;0,25 ;5.788;1.999;256;8.043;3.779;35,0;0,27 
2023-10-26 08:00;3.208;1.089;151;4.448;2.087;32,3;0,29 ;3.104;1.085;106;4.295;1.999;30,9;0,28 ;6.312;2.174;257;8.743;4.086;31,6;0,29 
2023-10-26 09:00;2.697;1.077;136;3.910;1.928;31,9;0,27 ;2.290;936;101;3.327;1.640;33,1;0,23 ;4.987;2.013;237;7.237;3.568;32,5;0,25 
2023-10-26 10:00;2.218;1.183;110;3.511;1.881;31,4;0,26 ;2.019;1.152;72;3.243;1.750;29,4;0,25 ;4.237;2.335;182;6.754;3.631;30,4;0,26 
2023-10-26 11:00;1.992;1.167;87;3.246;1.778;31,1;0,25 ;1.749;1.157;68;2.974;1.683;25,1;0,24 ;3.741;2.324;155;6.220;3.461;28,1;0,24 
2023-10-26 12:00;1.878;1.183;91;3.152;1.771;30,3;0,25 ;1.474;1.248;140;2.862;1.799;13,0;0,25 ;3.352;2.431;231;6.014;3.569;21,7;0,25 
2023-10-26 13:00;1.887;1.220;80;3.187;1.796;30,7;0,25 ;1.747;1.199;72;3.018;1.729;27,3;0,24 ;3.634;2.419;152;6.205;3.525;29,0;0,25 
2023-10-26 14:00;1.783;1.055;96;2.934;1.626;31,6;0,23 ;1.323;943;60;2.326;1.352;26,1;0,19 ;3.106;1.998;156;5.260;2.977;28,9;0,21 
2023-10-26 15:00;1.856;971;86;2.913;1.547;31,7;0,22 ;1.429;784;57;2.270;1.215;38,0;0,17 ;3.285;1.755;143;5.183;2.762;34,9;0,19 
2023-10-26 16:00;2.275;939;75;3.289;1.605;31,8;0,23 ;2.329;877;63;3.269;1.541;35,1;0,22 ;4.604;1.816;138;6.558;3.146;33,5;0,22 
2023-10-26 17:00;3.192;1.150;110;4.452;2.091;31,3;0,29 ;2.765;872;66;3.703;1.649;34,1;0,23 ;5.957;2.022;176;8.155;3.740;32,7;0,26 
2023-10-26 18:00;3.337;1.144;83;4.564;2.086;30,8;0,29 ;2.648;686;54;3.388;1.418;35,4;0,20 ;5.985;1.830;137;7.952;3.504;33,1;0,25 
2023-10-26 19:00;2.907;1.189;84;4.180;2.025;30,4;0,29 ;2.273;729;52;3.054;1.365;34,2;0,19 ;5.180;1.918;136;7.234;3.390;32,3;0,24 
2023-10-26 20:00;2.364;1.000;77;3.441;1.691;30,9;0,24 ;1.956;785;78;2.819;1.375;35,1;0,19 ;4.320;1.785;155;6.260;3.067;33,0;0,22 
2023-10-26 21:00;2.255;1.112;100;3.467;1.806;29,3;0,25 ;1.653;975;68;2.696;1.477;33,1;0,21 ;3.908;2.087;168;6.163;3.282;31,2;0,23 
2023-10-26 22:00;2.241;1.027;61;3.329;1.667;30,4;0,23 ;1.411;802;43;2.256;1.211;37,3;0,17 ;3.652;1.829;104;5.585;2.877;33,9;0,20 
2023-10-26 23:00;1.608;612;39;2.259;1.065;32,0;0,15 ;994;603;19;1.616;876;39,7;0,12 ;2.602;1.215;58;3.875;1.941;35,9;0,14 
2023-10-27 00:00;1.201;368;30;1.599;707;35,5;0,10 ;684;431;24;1.139;633;43,2;0,09 ;1.885;799;54;2.738;1.340;39,3;0,09 
2023-10-27 01:00;844;318;24;1.186;560;35,4;0,08 ;472;316;7;795;443;47,1;0,06 ;1.316;634;31;1.981;1.003;41,2;0,07 
2023-10-27 02:00;532;215;28;775;384;36,8;0,05 ;240;211;7;458;280;47,4;0,04 ;772;426;35;1.233;665;42,1;0,05 
2023-10-27 03:00;320;165;26;511;279;39,2;0,04 ;141;227;10;378;275;48,1;0,04 ;461;392;36;889;554;43,6;0,04 
2023-10-27 04:00;309;175;41;525;306;39,8;0,04 ;180;243;3;426;292;47,4;0,04 ;489;418;44;951;597;43,5;0,04 
2023-10-27 05:00;1.011;466;80;1.557;823;39,1;0,12 ;370;338;69;777;520;49,1;0,07 ;1.381;804;149;2.334;1.343;44,1;0,09 
2023-10-27 06:00;2.190;929;204;3.323;1.742;35,3;0,25 ;1.149;603;75;1.827;988;43,0;0,14 ;3.339;1.532;279;5.150;2.729;39,1;0,19 
2023-10-27 07:00;3.267;1.039;174;4.480;2.082;33,0;0,29 ;2.669;915;110;3.694;1.725;35,2;0,24 ;5.936;1.954;284;8.174;3.807;34,1;0,27 
2023-10-27 08:00;3.358;1.078;189;4.625;2.163;31,7;0,30 ;2.752;1.067;127;3.946;1.920;29,1;0,27 ;6.110;2.145;316;8.571;4.083;30,4;0,29 
2023-10-27 09:00;2.578;1.081;127;3.786;1.891;31,6;0,27 ;2.275;1.020;90;3.385;1.706;33,6;0,24 ;4.853;2.101;217;7.171;3.596;32,6;0,25 
2023-10-27 10:00;2.188;1.191;107;3.486;1.877;30,9;0,26 ;2.006;1.092;82;3.180;1.700;27,0;0,24 ;4.194;2.283;189;6.666;3.577;28,9;0,25 
2023-10-27 11:00;1.872;922;96;2.890;1.515;32,3;0,21 ;1.572;1.212;88;2.872;1.719;16,6;0,24 ;3.444;2.134;184;5.762;3.234;24,5;0,23 
2023-10-27 12:00;1.495;1.051;57;2.603;1.499;31,5;0,21 ;1.598;1.235;80;2.913;1.739;23,8;0,24 ;3.093;2.286;137;5.516;3.237;27,6;0,23 
2023-10-27 13:00;1.969;1.097;70;3.136;1.680;31,4;0,24 ;1.845;1.123;71;3.039;1.677;20,3;0,24 ;3.814;2.220;141;6.175;3.357;25,8;0,24 
2023-10-27 14:00;2.060;1.060;71;3.191;1.667;30,6;0,23 ;1.605;1.184;112;2.901;1.731;12,8;0,24 ;3.665;2.244;183;6.092;3.398;21,7;0,24 
2023-10-27 15:00;2.008;961;82;3.051;1.570;31,5;0,22 ;1.425;1.100;122;2.647;1.615;9,0;0,23 ;3.433;2.061;204;5.698;3.184;20,2;0,22 
2023-10-27 16:00;2.323;1.019;89;3.431;1.715;31,3;0,24 ;1.676;811;186;2.673;1.472;9,2;0,21 ;3.999;1.830;275;6.104;3.187;20,5;0,22 
2023-10-27 17:00;3.140;1.077;89;4.306;1.978;32,1;0,28 ;1.792;734;189;2.715;1.428;8,2;0,20 ;4.932;1.811;278;7.021;3.405;20,2;0,24 
2023-10-27 18:00;3.161;1.167;83;4.411;2.065;30,8;0,29 ;1.811;804;190;2.805;1.504;8,1;0,21 ;4.972;1.971;273;7.216;3.569;19,4;0,25 
2023-10-27 19:00;3.020;1.134;114;4.268;2.037;30,4;0,29 ;1.766;951;179;2.896;1.625;14,7;0,23 ;4.786;2.085;293;7.164;3.662;22,6;0,26 
2023-10-27 20:00;2.768;1.143;95;4.006;1.959;29,9;0,28 ;2.297;934;59;3.290;1.585;34,4;0,22 ;5.065;2.077;154;7.296;3.543;32,1;0,25 
2023-10-27 21:00;2.748;1.278;100;4.126;2.095;28,7;0,29 ;1.912;1.024;57;2.993;1.576;31,7;0,22 ;4.660;2.302;157;7.119;3.671;30,2;0,26 
2023-10-27 22:00;2.916;1.297;65;4.278;2.111;29,4;0,30 ;1.651;894;44;2.589;1.364;35,6;0,19 ;4.567;2.191;109;6.867;3.474;32,5;0,24 
2023-10-27 23:00;2.255;843;43;3.141;1.463;31,7;0,21 ;1.381;707;23;2.111;1.082;38,5;0,15 ;3.636;1.550;66;5.252;2.545;35,1;0,18 
2023-10-28 00:00;1.918;590;39;2.547;1.120;33,7;0,16 ;1.070;532;18;1.620;823;42,4;0,12 ;2.988;1.122;57;4.167;1.943;38,1;0,14 
2023-10-28 01:00;1.390;470;47;1.907;879;34,0;0,12 ;815;422;9;1.246;637;45,6;0,09 ;2.205;892;56;3.153;1.516;39,7;0,11 
2023-10-28 02:00;952;374;29;1.355;650;36,5;0,09 ;637;330;12;979;505;45,3;0,07 ;1.589;704;41;2.334;1.155;40,9;0,08 
2023-10-28 03:00;543;254;36;833;437;38,3;0,06 ;257;339;7;603;412;47,4;0,06 ;800;593;43;1.436;849;42,8;0,06 
2023-10-28 04:00;417;247;39;703;402;40,0;0,06 ;201;296;13;510;363;46,9;0,05 ;618;543;52;1.213;765;43,4;0,05 
2023-10-28 05:00;760;470;80;1.310;764;39,2;0,11 ;334;384;35;753;513;47,6;0,07 ;1.094;854;115;2.063;1.277;43,4;0,09 
2023-10-28 06:00;1.399;674;69;2.142;1.113;37,2;0,16 ;641;448;30;1.119;647;44,2;0,09 ;2.040;1.122;99;3.261;1.761;40,8;0,12 
2023-10-28 07:00;1.571;752;71;2.394;1.237;35,4;0,17 ;996;556;53;1.605;874;41,4;0,12 ;2.567;1.308;124;3.999;2.111;38,4;0,15 
2023-10-28 08:00;1.579;772;84;2.435;1.276;34,5;0,18 ;1.231;731;44;2.006;1.096;38,5;0,15 ;2.810;1.503;128;4.441;2.372;36,5;0,17 
2023-10-28 09:00;1.556;859;93;2.508;1.369;34,1;0,19 ;1.401;954;58;2.413;1.380;34,5;0,19 ;2.957;1.813;151;4.921;2.749;34,3;0,19 
2023-10-28 10:00;1.460;905;81;2.446;1.375;32,7;0,19 ;1.357;1.114;60;2.531;1.531;31,6;0,22 ;2.817;2.019;141;4.977;2.907;32,2;0,20 
2023-10-28 11:00;1.421;870;71;2.362;1.318;32,9;0,19 ;1.349;1.087;64;2.500;1.507;32,9;0,21 ;2.770;1.957;135;4.862;2.825;32,9;0,20 
2023-10-28 12:00;1.475;880;63;2.418;1.331;31,9;0,19 ;1.442;1.142;44;2.628;1.560;32,4;0,22 ;2.917;2.022;107;5.046;2.890;32,1;0,20 
2023-10-28 13:00;1.554;916;55;2.525;1.376;31,5;0,19 ;1.792;1.091;50;2.933;1.604;31,1;0,23 ;3.346;2.007;105;5.458;2.980;31,3;0,21 
2023-10-28 14:00;1.461;887;57;2.405;1.326;31,9;0,19 ;1.648;1.256;51;2.955;1.734;29,8;0,24 ;3.109;2.143;108;5.360;3.061;30,8;0,22 
2023-10-28 15:00;1.529;864;81;2.474;1.352;31,4;0,19 ;1.715;1.233;51;2.999;1.728;30,5;0,24 ;3.244;2.097;132;5.473;3.080;30,9;0,22 
2023-10-28 16:00;1.692;923;59;2.674;1.423;30,7;0,20 ;1.724;1.188;53;2.965;1.688;29,9;0,24 ;3.416;2.111;112;5.639;3.111;30,3;0,22 
2023-10-28 17:00;1.965;1.005;65;3.035;1.581;30,8;0,22 ;1.707;1.074;81;2.862;1.606;18,3;0,23 ;3.672;2.079;146;5.897;3.187;24,6;0,22 
2023-10-28 18:00;1.975;866;53;2.894;1.429;30,3;0,20 ;1.544;995;58;2.597;1.456;27,9;0,21 ;3.519;1.861;111;5.491;2.885;29,2;0,20 
2023-10-28 19:00;2.374;1.131;75;3.580;1.822;28,8;0,26 ;1.444;984;141;2.569;1.528;12,3;0,22 ;3.818;2.115;216;6.149;3.350;20,5;0,24 
2023-10-28 20:00;2.996;1.231;96;4.323;2.105;26,9;0,30 ;1.805;993;60;2.858;1.522;26,6;0,21 ;4.801;2.224;156;7.181;3.627;26,8;0,26 
2023-10-28 21:00;2.999;1.317;93;4.409;2.188;26,6;0,31 ;1.818;942;80;2.840;1.501;18,8;0,21 ;4.817;2.259;173;7.249;3.688;22,7;0,26 
2023-10-28 22:00;3.465;1.361;88;4.914;2.342;26,5;0,33 ;2.240;939;42;3.221;1.554;27,4;0,22 ;5.705;2.300;130;8.135;3.895;27,0;0,27 
2023-10-28 23:00;3.337;956;63;4.356;1.872;29,7;0,26 ;2.135;860;23;3.018;1.424;34,8;0,20 ;5.472;1.816;86;7.374;3.296;32,3;0,23 
2023-10-29 00:00;3.262;798;62;4.122;1.694;31,6;0,24 ;1.986;621;20;2.627;1.144;41,3;0,16 ;5.248;1.419;82;6.749;2.838;36,4;0,20 
2023-10-29 01:00;2.827;571;41;3.439;1.331;33,4;0,19 ;1.517;471;10;1.998;863;42,8;0,12 ;4.344;1.042;51;5.437;2.194;38,1;0,15 
2023-10-29 02:00;2.142;441;40;2.623;1.029;34,1;0,14 ;1.069;334;7;1.410;610;45,9;0,09 ;3.211;775;47;4.033;1.639;40,0;0,12 
2023-10-29 03:00;973;287;18;1.278;554;36,7;0,08 ;500;348;9;857;485;47,1;0,07 ;1.473;635;27;2.135;1.038;42,0;0,07 
2023-10-29 04:00;675;241;37;953;458;38,7;0,06 ;257;244;8;509;319;49,5;0,04 ;932;485;45;1.462;777;43,9;0,05 
2023-10-29 05:00;562;219;30;811;399;36,0;0,06 ;426;194;16;636;321;44,9;0,05 ;988;413;46;1.447;720;40,5;0,05 
2023-10-29 06:00;;;;;;;;;;;;;;;;;;;;;
2023-10-29 07:00;;;;;;;;;;;;;;;;;;;;;
2023-10-29 08:00;;;;;;;;;;;;;;;;;;;;;
2023-10-29 09:00;;;;;;;;;;;;;;;;;;;;;
2023-10-29 10:00;1.058;703;58;1.819;1.043;33,1;0,15 ;1.128;926;43;2.097;1.264;33,9;0,18 ;2.186;1.629;101;3.916;2.307;33,5;0,16 
2023-10-29 11:00;1.039;821;59;1.919;1.157;32,5;0,16 ;1.205;1.086;46;2.337;1.447;30,3;0,20 ;2.244;1.907;105;4.256;2.605;31,4;0,18 
2023-10-29 12:00;1.115;798;67;1.980;1.164;31,3;0,16 ;1.421;1.227;56;2.704;1.655;27,4;0,23 ;2.536;2.025;123;4.684;2.819;29,3;0,20 
2023-10-29 13:00;1.160;866;62;2.088;1.237;31,3;0,17 ;1.322;1.265;46;2.633;1.655;29,3;0,23 ;2.482;2.131;108;4.721;2.892;30,3;0,20 
2023-10-29 14:00;1.139;921;78;2.138;1.307;30,6;0,18 ;1.319;1.142;55;2.516;1.543;29,4;0,22 ;2.458;2.063;133;4.654;2.850;30,0;0,20 
2023-10-29 15:00;1.266;1.018;70;2.354;1.426;30,1;0,20 ;1.282;1.176;54;2.512;1.567;30,6;0,22 ;2.548;2.194;124;4.866;2.992;30,4;0,21 
2023-10-29 16:00;1.501;1.157;70;2.728;1.623;29,5;0,23 ;1.389;1.185;47;2.621;1.593;30,6;0,22 ;2.890;2.342;117;5.349;3.217;30,1;0,23 
2023-10-29 17:00;1.714;1.148;65;2.927;1.661;29,2;0,23 ;1.489;1.162;64;2.715;1.617;29,9;0,23 ;3.203;2.310;129;5.642;3.278;29,6;0,23 
2023-10-29 18:00;1.915;1.058;72;3.045;1.630;28,8;0,23 ;1.575;1.073;50;2.698;1.532;32,3;0,22 ;3.490;2.131;122;5.743;3.162;30,5;0,22 
2023-10-29 19:00;2.009;1.194;78;3.281;1.798;28,1;0,25 ;1.497;987;52;2.536;1.429;32,3;0,20 ;3.506;2.181;130;5.817;3.227;30,2;0,23 
2023-10-29 20:00;2.194;1.221;52;3.467;1.837;27,9;0,26 ;1.391;1.005;55;2.451;1.424;32,6;0,20 ;3.585;2.226;107;5.918;3.261;30,3;0,23 
2023-10-29 21:00;2.382;1.221;60;3.663;1.895;28,2;0,27 ;1.327;898;36;2.261;1.277;33,4;0,18 ;3.709;2.119;96;5.924;3.171;30,8;0,22 
2023-10-29 22:00;2.349;1.005;51;3.405;1.659;30,7;0,23 ;1.276;701;25;2.002;1.053;37,8;0,15 ;3.625;1.706;76;5.407;2.711;34,3;0,19 
2023-10-29 23:00;1.631;577;19;2.227;1.009;33,2;0,14 ;754;494;9;1.257;694;40,5;0,10 ;2.385;1.071;28;3.484;1.704;36,8;0,12 
2023-10-30 00:00;1.018;347;14;1.379;620;36,1;0,09 ;489;311;7;807;442;45,3;0,06 ;1.507;658;21;2.186;1.062;40,6;0,07 
2023-10-30 01:00;673;238;23;934;436;37,6;0,06 ;250;254;3;507;320;44,9;0,05 ;923;492;26;1.441;757;41,3;0,05 
2023-10-30 02:00;404;177;15;596;298;37,4;0,04 ;174;150;7;331;203;46,3;0,03 ;578;327;22;927;500;41,7;0,04 
2023-10-30 03:00;306;198;25;529;307;39,4;0,04 ;102;223;4;329;254;46,4;0,04 ;408;421;29;858;561;42,7;0,04 
2023-10-30 04:00;355;238;37;630;375;41,6;0,05 ;98;269;5;372;300;47,6;0,04 ;453;507;42;1.002;675;44,4;0,05 
2023-10-30 05:00;1.161;477;83;1.721;875;40,7;0,12 ;388;425;68;881;610;47,1;0,09 ;1.549;902;151;2.602;1.486;43,9;0,10 
2023-10-30 06:00;2.425;981;196;3.602;1.842;36,4;0,26 ;1.213;703;95;2.011;1.130;43,2;0,16 ;3.638;1.684;291;5.613;2.972;39,8;0,21 
2023-10-30 07:00;3.279;1.096;175;4.550;2.143;34,2;0,30 ;2.739;921;83;3.743;1.714;35,4;0,24 ;6.018;2.017;258;8.293;3.857;34,8;0,27 
2023-10-30 08:00;3.372;1.071;145;4.588;2.103;32,9;0,30 ;2.776;1.041;121;3.938;1.892;26,6;0,27 ;6.148;2.112;266;8.526;3.995;29,8;0,28 
2023-10-30 09:00;2.787;1.076;119;3.982;1.927;31,1;0,27 ;2.302;845;94;3.241;1.543;35,4;0,22 ;5.089;1.921;213;7.223;3.470;33,2;0,24 
2023-10-30 10:00;2.187;1.129;108;3.424;1.816;28,6;0,26 ;1.946;1.017;68;3.031;1.592;29,5;0,22 ;4.133;2.146;176;6.455;3.408;29,0;0,24 
